0,1,2,3,4,5,6,7,8,9,10,11,12
https://store.steampowered.com/app/105600/Terraria/?snr=1_7_7_230_150_1&l=english,Terraria,2011-05-16,Re-Logic,"['Action', 'Adventure', 'Indie', 'RPG']",385 руб.,0%,2,"['Open World Survival Craft', 'Sandbox', 'Survival', '2D', 'Multiplayer', 'Pixel Graphics', 'Adventure', 'Crafting', 'Building', 'Exploration', 'Co-op', 'Open World', 'Indie', 'Online Co-Op', 'Action', 'RPG', 'Singleplayer', 'Replay Value', 'Platformer', 'Atmospheric']",Overwhelmingly Positive,"1,206,737",Overwhelmingly Positive,"9,969"
https://store.steampowered.com/app/3948120/Scritchy_Scratchy/?snr=1_7_7_230_150_1&l=english,Scritchy Scratchy,2026-03-18,Lunch Money Games,"['Casual', 'Indie', 'Simulation']","236,49 руб.",0%,2,"['Gambling', 'Clicker', 'Idler', 'Arcade', 'Resource Management', 'Roguelite', 'Relaxing', 'Simulation', 'Management', 'Economy', 'Minimalist', 'Capitalism', 'Retro', 'Casual', 'Old School', 'Pixel Graphics', 'Roguelike', 'Indie', 'Experimental', 'Short']",Very Positive,"5,675",,
https://store.steampowered.com/app/2694490/Path_of_Exile_2/?snr=1_7_7_230_150_1&l=english,Path of Exile 2,2024-12-06,Grinding Gear Games,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",1398 руб.,0%,9,"['Action RPG', 'Hack and Slash', 'RPG', 'Isometric', 'MMORPG', 'Loot', 'Dark Fantasy', 'Souls-like', 'Action', 'Dungeon Crawler', 'Adventure', 'Multiplayer', 'Online Co-Op', 'Character Customization', 'Early Access', 'Inventory Management', 'Crafting', 'Dark', 'Horror', 'Singleplayer']",Mostly Positive,"152,949",Mostly Positive,890
https://store.steampowered.com/app/2253100/Everwind/?snr=1_7_7_230_150_1&l=english,Everwind,2026-03-17,Enjoy Studio S.A.,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",1180 руб.,0%,3,"['Early Access', 'Open World', 'Survival', 'RPG', 'Co-op', 'Sandbox', 'Pixel Graphics', 'Adventure', 'Combat', 'Procedural Generation', 'Online Co-Op', 'Building', 'Multiplayer', 'Exploration', 'Destruction', 'PvE', 'Singleplayer', 'Crafting', '3D', 'Flight']",Very Positive,"2,162",,
https://store.steampowered.com/app/275850/No_Mans_Sky/?snr=1_7_7_230_150_2&l=english,No Man's Sky,2016-08-12,Hello Games,"['Action', 'Adventure']",1900 руб.,-60%,1,"['Open World', 'Space', 'Open World Survival Craft', 'Exploration', 'Sci-fi', 'Survival', 'Multiplayer', 'Procedural Generation', 'Adventure', 'First-Person', 'Sandbox', 'Singleplayer', 'Atmospheric', 'Crafting', 'Space Sim', 'Indie', 'Action', 'Simulation', 'VR', 'FPS']",Very Positive,"303,029",Very Positive,"1,736"
https://store.steampowered.com/app/2129530/REANIMAL/?snr=1_7_7_230_150_2&l=english,REANIMAL,2026-02-13,Tarsier Studios,['Adventure'],1500 руб.,0%,2,"['Horror', 'Co-op', 'Adventure', 'Atmospheric', 'Multiplayer', 'Dark', '3D', 'Third Person', 'Puzzle', 'Local Co-Op', 'Online Co-Op', 'Cinematic', 'Local Multiplayer', 'Exploration', 'Surreal', 'Controller', 'Stealth', 'Stylized', 'Mystery', 'Singleplayer']",Mostly Positive,"10,596",Mostly Positive,"1,578"
https://store.steampowered.com/app/250900/The_Binding_of_Isaac_Rebirth/?snr=1_7_7_230_150_2&l=english,The Binding of Isaac: Rebirth,2014-11-04,"Nicalis, Inc., Edmund McMillen",['Action'],449 руб.,0%,5,"['Action Roguelike', 'Roguelike', 'Indie', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Dungeon Crawler', 'Great Soundtrack', 'Singleplayer', 'Dark', '2D', 'Local Co-Op', 'Remake', 'Gore', 'Procedural Generation', 'Roguelite', 'Atmospheric', 'Co-op', 'Action', 'Horror']",Overwhelmingly Positive,"351,798",Overwhelmingly Positive,"4,330"
https://store.steampowered.com/app/3679080/The_Seven_Deadly_Sins_Origin/?snr=1_7_7_230_150_2&l=english,The Seven Deadly Sins: Origin,2026-03-16,Netmarble F&C,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Free To Play']",Free To Play,0%,0,"['Open World', 'Free to Play', 'Anime', 'Multiplayer', 'Adventure', 'Action', 'RPG', 'Online Co-Op', 'Combat', 'Story Rich', 'Singleplayer', '3D', 'Action RPG', 'PvE', 'Hack and Slash', 'Action-Adventure', 'Animation & Modeling', 'Emotional', 'Third Person', 'Fantasy']",Mixed,"11,727",,
https://store.steampowered.com/app/1943950/Escape_the_Backrooms/?snr=1_7_7_230_150_2&l=english,Escape the Backrooms,2025-10-23,"Fancy Games, Blackbird Interactive","['Action', 'Indie']",399 руб.,-20%,0,"['Horror', 'Multiplayer', 'Online Co-Op', 'Psychological Horror', 'Co-op', 'Survival Horror', 'First-Person', 'Escape Room', 'Exploration', 'Adventure', 'Action', '3D', 'Singleplayer', 'Indie', 'Stealth', 'Action-Adventure', 'Casual', 'Dungeon Crawler', 'Early Access', 'Sexual Content']",Very Positive,"112,055",Very Positive,"2,202"
https://store.steampowered.com/app/766570/Russian_Fishing_4/?snr=1_7_7_230_150_2&l=english,Russian Fishing 4,2021-11-10,FishSoft LLC,"['Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Simulation', 'Sports', 'Free To Play']",Free To Play,0%,2,"['Fishing', 'Multiplayer', 'Free to Play', 'Simulation', 'Nature', 'Realistic', 'Relaxing', 'First-Person', 'Crafting', 'Immersive Sim', 'Sports', 'Atmospheric', 'Singleplayer', 'Open World', 'Survival', 'Massively Multiplayer', 'Casual', 'Adventure', 'RPG', 'Family Friendly']",Mixed,"84,527",Very Positive,"1,247"
https://store.steampowered.com/app/3513350/Wuthering_Waves/?snr=1_7_7_230_150_2&l=english,Wuthering Waves,2025-04-28,KURO GAMES,"['Action', 'Adventure', 'RPG', 'Free To Play']",Free To Play,0%,0,"['Open World', 'Anime', 'Free to Play', 'Action', 'Adventure', 'RPG', 'Story Rich', 'Combat', 'Exploration', '3D', 'Souls-like', 'Third Person', 'Singleplayer', 'Post-apocalyptic', 'Co-op', 'Multiplayer', 'Great Soundtrack', 'Hack and Slash', 'Gambling', 'Action Roguelike']",Very Positive,"43,121",Very Positive,"1,477"
https://store.steampowered.com/app/2157830/John_Carpenters_Toxic_Commando/?snr=1_7_7_230_150_2&l=english,John Carpenter's Toxic Commando,2026-03-12,Saber Interactive,"['Action', 'Adventure']",2199 руб.,0%,2,"['Zombies', 'Online Co-Op', 'Shooter', 'FPS', 'PvE', 'Action', 'Adventure', 'Looter Shooter', 'Action-Adventure', 'First-Person', '1980s', 'Horror', 'Sci-fi', 'Funny', 'Supernatural', 'Vehicular Combat', 'Co-op', 'Team-Based', 'Character Customization', 'Multiplayer']",Mostly Positive,"5,020",,
https://store.steampowered.com/app/346110/ARK_Survival_Evolved/?snr=1_7_7_230_150_2&l=english,ARK: Survival Evolved,2017-08-27,"Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",803 руб.,-34%,18,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Dinosaurs', 'Crafting', 'Building', 'Adventure', 'Base Building', 'Co-op', 'Action', 'Sandbox', 'First-Person', 'Massively Multiplayer', 'Singleplayer', 'Early Access', 'Dragons', 'RPG', 'Sci-fi', 'Indie']",Very Positive,"575,144",Very Positive,"2,627"
https://store.steampowered.com/app/1850570/DEATH_STRANDING_DIRECTORS_CUT/?snr=1_7_7_230_150_2&l=english,DEATH STRANDING DIRECTOR'S CUT,2022-03-30,KOJIMA PRODUCTIONS,"['Action', 'Adventure']",799 руб.,-65%,1,"['Story Rich', 'Open World', 'Walking Simulator', 'Atmospheric', 'Great Soundtrack', 'Cinematic', 'Post-apocalyptic', 'Adventure', 'Exploration', 'Singleplayer', 'Third Person', 'Action', 'Sci-fi', 'Horror', 'Action-Adventure', 'Relaxing', 'Stealth', 'Multiplayer', 'Third-Person Shooter', 'Combat']",Very Positive,"45,479",Very Positive,"2,109"
https://store.steampowered.com/app/1167630/Teardown/?snr=1_7_7_230_150_2&l=english,Teardown,2022-04-21,Tuxedo Labs,"['Action', 'Indie', 'Simulation', 'Strategy']",1399 руб.,0%,5,"['Destruction', 'Physics', 'Sandbox', 'Voxel', 'Multiplayer', 'Heist', 'Singleplayer', 'Indie', 'First-Person', 'Replay Value', 'Co-op', 'Co-op Campaign', '3D', 'Simulation', 'Action', 'Mod', 'Driving', 'Realistic', 'Puzzle', 'Online Co-Op']",Overwhelmingly Positive,"118,638",Very Positive,"4,245"
https://store.steampowered.com/app/2358720/Black_Myth_Wukong/?snr=1_7_7_230_150_2&l=english,Black Myth: Wukong,2024-08-19,Game Science,"['Action', 'Adventure', 'RPG']",3599 руб.,0%,2,"['Mythology', 'Action RPG', 'Action', 'Souls-like', 'RPG', 'Combat', 'Story Rich', 'Singleplayer', 'Action-Adventure', 'Drama', 'Dark Fantasy', 'Atmospheric', 'Adventure', '3D', 'Fantasy', 'Hack and Slash', 'Difficult', 'Third Person', 'Music', 'Violent']",Overwhelmingly Positive,"870,650",Very Positive,"2,403"
https://store.steampowered.com/app/2706020/ALL_WILL_FALL/?snr=1_7_7_230_150_2&l=english,ALL WILL FALL,2026-04-03,All Parts Connected,"['Indie', 'Simulation', 'Strategy']",170 руб.,0%,1,"['Colony Sim', 'Base Building', 'Post-apocalyptic', 'Simulation', 'Open World Survival Craft', 'City Builder', 'Replay Value', 'Sandbox', 'Strategy', 'Political', 'Physics', 'Automation', 'Resource Management', 'Management', 'Building', 'Singleplayer', '3D', 'Economy', 'Survival', 'Atmospheric']",,,,
https://store.steampowered.com/app/648800/Raft/?snr=1_7_7_230_150_2&l=english,Raft,2022-06-20,Redbeet Interactive,"['Adventure', 'Indie', 'Simulation']",855 руб.,0%,0,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Crafting', 'Open World', 'Building', 'Base Building', 'Online Co-Op', 'Adventure', 'Sandbox', 'First-Person', 'Singleplayer', 'Underwater', 'Simulation', 'Early Access', 'Action', 'Indie', 'Strategy', 'Massively Multiplayer']",Very Positive,"315,414",Very Positive,"2,941"
https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/?snr=1_7_7_230_150_2&l=english,Tainted Grail: The Fall of Avalon,2025-05-23,Questline,"['Action', 'Adventure', 'Indie', 'RPG']",1500 руб.,0%,5,"['Adventure', 'Open World', 'RPG', 'Dark Fantasy', 'First-Person', 'Character Customization', 'Third Person', 'Exploration', 'Singleplayer', 'Action RPG', 'Choices Matter', 'Story Rich', 'Action', 'Nonlinear', 'Survival Horror', 'Immersive', 'Narrative', 'Multiple Endings', 'Immersive Sim', 'FPS']",Very Positive,"28,146",Very Positive,"1,741"
https://store.steampowered.com/app/238960/Path_of_Exile/?snr=1_7_7_230_150_2&l=english,Path of Exile,2013-10-23,Grinding Gear Games,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Free To Play']",Free To Play,0%,6,"['Free to Play', 'Action RPG', 'Dark Fantasy', 'Hack and Slash', 'Loot', 'MMORPG', 'Multiplayer', 'Dungeon Crawler', 'Isometric', 'RPG', 'Character Customization', 'Online Co-Op', 'Singleplayer', 'Inventory Management', 'Action', 'PvP', 'Horror', 'Massively Multiplayer', 'Fantasy', 'Adventure']",Very Positive,"246,301",Mostly Positive,"1,612"
https://store.steampowered.com/app/613100/House_Flipper/?snr=1_7_7_230_150_2&l=english,House Flipper,2018-05-17,Empyrean,"['Indie', 'Simulation']",880 руб.,0%,10,"['Simulation', 'Design & Illustration', 'Singleplayer', 'Multiplayer', 'Building', 'Relaxing', 'Sandbox', 'Casual', 'Immersive Sim', 'Education', 'First-Person', 'Management', 'Economy', 'Family Friendly', '3D', 'Base Building', 'Replay Value', 'Realistic', 'Indie', 'Moddable']",Very Positive,"90,819",Very Positive,695
https://store.steampowered.com/app/221100/DayZ/?snr=1_7_7_230_150_2&l=english,DayZ,2018-12-13,Bohemia Interactive,"['Action', 'Adventure', 'Massively Multiplayer']",3290 руб.,0%,3,"['Survival', 'Open World', 'Zombies', 'Online Co-Op', 'Multiplayer', 'Post-apocalyptic', 'Shooter', 'PvP', 'Massively Multiplayer', 'FPS', 'Sandbox', 'Action', 'Horror', 'Survival Horror', 'Co-op', 'Adventure', 'First-Person', 'Simulation', 'Atmospheric', 'Choose Your Own Adventure']",Mostly Positive,"378,305",Very Positive,"2,358"
https://store.steampowered.com/app/261550/Mount__Blade_II_Bannerlord/?snr=1_7_7_230_150_2&l=english,Mount & Blade II: Bannerlord,2022-10-25,TaleWorlds Entertainment,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2799 руб.,0%,3,"['Medieval', 'Strategy', 'Open World', 'RPG', 'War', 'Multiplayer', 'Sandbox', 'Singleplayer', 'Action', 'Character Customization', 'Simulation', 'Moddable', 'Adventure', 'Horses', 'Realistic', 'Third Person', 'Historical', 'First-Person', 'Great Soundtrack', 'Early Access']",Very Positive,"222,427",Very Positive,"1,632"
https://store.steampowered.com/app/270880/American_Truck_Simulator/?snr=1_7_7_230_150_2&l=english,American Truck Simulator,2016-02-02,SCS Software,"['Indie', 'Simulation']",9775 руб.,-75%,59,"['Automobile Sim', 'Driving', 'Open World', 'Simulation', 'Transportation', 'America', 'Realistic', 'Moddable', 'Relaxing', 'Exploration', 'Economy', 'Management', 'Atmospheric', 'Immersive Sim', 'Multiplayer', 'Singleplayer', 'Adventure', 'Casual', 'Family Friendly', 'Level Editor']",Overwhelmingly Positive,"159,266",Overwhelmingly Positive,"1,468"
https://store.steampowered.com/app/242760/The_Forest/?snr=1_7_7_230_150_2&l=english,The Forest,2018-04-30,Endnight Games Ltd,"['Action', 'Adventure', 'Indie', 'Simulation']",435 руб.,0%,0,"['Open World Survival Craft', 'Survival', 'Horror', 'Open World', 'Crafting', 'Adventure', 'Building', 'Survival Horror', 'First-Person', 'Action', 'Exploration', 'Sandbox', 'Singleplayer', 'Atmospheric', 'Simulation', 'Gore', 'Realistic', 'Indie', 'Zombies', 'Early Access']",Overwhelmingly Positive,"567,571",Very Positive,"4,786"
https://store.steampowered.com/app/2948190/World_of_Sea_Battle/?snr=1_7_7_230_150_2&l=english,World of Sea Battle,2025-10-21,Thera Interactive,"['Action', 'Massively Multiplayer', 'RPG', 'Free To Play', 'Early Access']",Free To Play,0%,0,"['Early Access', 'MMORPG', 'Naval Combat', 'Massively Multiplayer', 'Pirates', 'Open World', 'Naval', 'Action', 'Sailing', 'Sandbox', 'Management', 'Third Person', 'Historical', 'Exploration', 'Realistic', 'PvP', 'PvE', 'Combat', 'Crafting', 'Inventory Management']",Mostly Positive,"6,278",Mostly Positive,"1,173"
https://store.steampowered.com/app/1818450/STALCRAFT_X/?snr=1_7_7_230_150_2&l=english,STALCRAFT: X,2022-12-09,EXBO,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",Free To Play,0%,0,"['Free to Play', 'Multiplayer', 'MMORPG', 'FPS', 'Shooter', 'Adventure', 'Action', 'First-Person', 'Looter Shooter', 'Horror', 'Atmospheric', 'Massively Multiplayer', 'PvP', 'Combat', 'RPG', 'Story Rich', 'PvE', 'Tactical', 'Team-Based', 'Alternate History']",Mostly Positive,"96,768",Mixed,"2,096"
https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/?snr=1_7_7_230_150_2&l=english,Hearts of Iron IV,2016-06-06,Paradox Development Studio,"['Simulation', 'Strategy']",3049 руб.,0%,26,"['Strategy', 'World War II', 'Grand Strategy', 'War', 'Historical', 'Military', 'Alternate History', 'Multiplayer', 'Simulation', 'Tactical', 'Singleplayer', 'RTS', 'Real-Time with Pause', 'Diplomacy', 'Sandbox', 'Co-op', 'Strategy RPG', 'Open World', 'Competitive', 'Action']",Very Positive,"262,758",Very Positive,"3,016"
https://store.steampowered.com/app/1973530/Limbus_Company/?snr=1_7_7_230_150_2&l=english,Limbus Company,2023-02-26,ProjectMoon,[],Free To Play,0%,0,"['Story Rich', 'Lore-Rich', 'Free to Play', 'Turn-Based Combat', 'Turn-Based Tactics', 'Visual Novel', 'Singleplayer', 'RPG', 'Strategy', 'Great Soundtrack', 'Strategy RPG', 'Turn-Based Strategy', 'Anime', 'PvE', 'Dark Fantasy', '2D', 'Action', 'Sci-fi', 'Roguelite', 'Colorful']",Very Positive,"100,666",Very Positive,"4,002"
https://store.steampowered.com/app/393380/Squad/?snr=1_7_7_230_150_2&l=english,Squad,2020-09-23,Offworld,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",1799 руб.,0%,22,"['Military', 'Realistic', 'FPS', 'PvP', 'Multiplayer', 'PvE', 'Tactical', 'Shooter', 'First-Person', 'Action', 'Wargame', 'Team-Based', 'Online Co-Op', 'War', 'Massively Multiplayer', 'Strategy', 'Simulation', 'Modern', 'Base Building', 'Immersive Sim']",Very Positive,"173,923",Very Positive,"1,655"
https://store.steampowered.com/app/4100940/Poppy_Playtime__Chapter_5/?snr=1_7_7_230_150_2&l=english,Poppy Playtime - Chapter 5,2026-02-18,Mob Entertainment,"['Action', 'Adventure', 'Indie']",710 руб.,0%,0,"['Horror', 'Singleplayer', 'Puzzle', 'First-Person', 'Survival Horror', 'Dark', 'Mystery', 'Psychological Horror', 'Survival', 'Indie', 'Atmospheric', 'Adventure', 'Lore-Rich', 'Action', 'Thriller', '1980s', 'Cartoony', 'Action-Adventure', 'Physics', 'Jump Scare']",Mostly Positive,"7,440",Very Positive,937
https://store.steampowered.com/app/1313140/Cult_of_the_Lamb/?snr=1_7_7_230_150_2&l=english,Cult of the Lamb,2022-08-11,Massive Monster,"['Action', 'Adventure', 'Indie', 'Strategy']",699 руб.,0%,7,"['Base Building', 'Action Roguelike', 'Cute', 'Singleplayer', 'Dungeon Crawler', 'Roguelite', 'Character Customization', 'Colony Sim', 'Dark Humor', 'Building', '2D', 'Adventure', 'Action', 'Faith', 'Fantasy', 'Funny', 'Controller', 'Colorful', 'Strategy', 'Third Person']",Overwhelmingly Positive,"105,355",Overwhelmingly Positive,"1,591"
https://store.steampowered.com/app/1903340/Clair_Obscur_Expedition_33/?snr=1_7_7_230_150_2&l=english,Clair Obscur: Expedition 33,2025-04-24,Sandfall Interactive,"['Action', 'RPG']",3499 руб.,0%,4,"['Turn-Based Combat', 'Story Rich', 'Fantasy', 'Great Soundtrack', 'RPG', 'Singleplayer', 'JRPG', 'Exploration', 'Lore-Rich', 'Adventure', 'Party-Based RPG', 'Dark Fantasy', 'Souls-like', 'Action RPG', '3D', 'Character Customization', 'Post-apocalyptic', 'Narration', 'Action', 'Indie']",Overwhelmingly Positive,"170,707",Very Positive,"3,034"
https://store.steampowered.com/app/1665460/eFootball/?snr=1_7_7_230_150_2&l=english,eFootball™,2021-09-29,KONAMI,"['Simulation', 'Sports', 'Free To Play']",Free To Play,0%,0,"['Football (Soccer)', 'Free to Play', 'Controller', 'Multiplayer', 'Sports', 'eSports', 'Simulation', 'PvP', 'Local Multiplayer', 'Singleplayer', 'Co-op', 'Online Co-Op', 'Local Co-Op', 'Realistic', 'Comedy', 'Memes', 'Violent', 'Anime', 'LGBTQ+', 'Funny']",Mixed,"107,168",Mixed,"1,412"
https://store.steampowered.com/app/2432860/MENACE/?snr=1_7_7_230_150_2&l=english,MENACE,2026-02-05,Overhype Studios,"['RPG', 'Simulation', 'Strategy', 'Early Access']",1499 руб.,-25%,0,"['RPG', 'Strategy', 'Turn-Based Combat', 'Character Customization', 'Choices Matter', 'CRPG', 'Story Rich', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Adventure', 'Fantasy', 'Sci-fi', 'Action', 'Singleplayer', 'Dark Fantasy', 'Tactical', 'Turn-Based', 'Combat', 'Romance', 'Early Access']",Very Positive,"9,425",Very Positive,"1,310"
https://store.steampowered.com/app/4000/Garrys_Mod/?snr=1_7_7_230_150_2&l=english,Garry's Mod,2006-11-29,Facepunch Studios,"['Casual', 'Indie', 'Simulation']",750 руб.,0%,0,"['Sandbox', 'Moddable', 'Multiplayer', 'Physics', 'Building', 'Casual', 'Funny', 'First-Person', 'Singleplayer', 'FPS', 'Simulation', 'Comedy', 'Online Co-Op', 'Shooter', 'Co-op', 'Action', 'Indie', 'PvP', 'Realistic', 'Exploration']",Overwhelmingly Positive,"1,059,646",Overwhelmingly Positive,"8,359"
https://store.steampowered.com/app/2827200/MIMESIS/?snr=1_7_7_230_150_2&l=english,MIMESIS,2025-10-27,"ReLU Games, Inc.","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",385 руб.,0%,0,"['Early Access', 'Online Co-Op', 'Horror', 'Funny', 'Psychological Horror', 'Survival Horror', 'PvE', 'Action', 'Exploration', 'First-Person', 'Action-Adventure', 'Casual', 'Procedural Generation', 'Time Management', 'Sci-fi', 'Supernatural', 'Atmospheric', 'Dungeon Crawler', 'Indie', 'PvP']",Very Positive,"7,211",Very Positive,562
https://store.steampowered.com/app/1966720/Lethal_Company/?snr=1_7_7_230_150_2&l=english,Lethal Company,2023-10-23,Zeekerss,"['Action', 'Adventure', 'Indie', 'Early Access']",385 руб.,0%,0,"['Online Co-Op', 'Horror', 'First-Person', 'Co-op', 'Survival Horror', 'Funny', 'Exploration', 'Psychological Horror', 'Sci-fi', 'PvE', 'Atmospheric', 'Procedural Generation', 'Aliens', 'Time Management', 'Adventure', 'Dungeon Crawler', 'Action', 'Early Access', 'Action-Adventure', 'Perma Death']",Overwhelmingly Positive,"406,738",Very Positive,"2,189"
https://store.steampowered.com/app/892970/Valheim/?snr=1_7_7_230_150_2&l=english,Valheim,2021-02-02,Iron Gate AB,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",1099 руб.,0%,1,"['Open World Survival Craft', 'Survival', 'Online Co-Op', 'Open World', 'Multiplayer', 'Building', 'Crafting', 'Base Building', 'Exploration', 'Co-op', 'Adventure', 'Difficult', 'Mythology', 'Sandbox', 'Third Person', 'PvE', 'Action', 'Singleplayer', 'Early Access', 'Indie']",Very Positive,"449,532",Very Positive,"2,920"
https://store.steampowered.com/app/1284190/The_Planet_Crafter/?snr=1_7_7_230_150_2&l=english,The Planet Crafter,2024-04-10,Miju Games,['Adventure'],748 руб.,-50%,3,"['Open World Survival Craft', 'Base Building', 'Survival', 'Online Co-Op', 'Co-op', 'Building', 'Crafting', 'Open World', 'Space', 'Exploration', 'Automation', 'Sandbox', 'Resource Management', 'First-Person', 'Sci-fi', 'Singleplayer', 'Adventure', 'Story Rich', 'Immersive Sim', 'Aliens']",Overwhelmingly Positive,"62,967",Overwhelmingly Positive,"1,052"
https://store.steampowered.com/app/2141730/Backrooms_Escape_Together/?snr=1_7_7_230_150_2&l=english,Backrooms: Escape Together,2022-10-18,Triiodide Studios,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",385 руб.,0%,0,"['Multiplayer', 'Horror', 'Online Co-Op', 'Psychological Horror', 'Survival Horror', 'Co-op', 'Atmospheric', 'Realistic', 'First-Person', 'Early Access', 'Exploration', 'Procedural Generation', 'Adventure', 'Casual', 'Action', 'Puzzle', '3D', 'Singleplayer', 'Action-Adventure', 'Sci-fi']",Very Positive,"29,491",Very Positive,"1,154"
https://store.steampowered.com/app/761890/Albion_Online/?snr=1_7_7_230_150_2&l=english,Albion Online,2017-07-17,Sandbox Interactive GmbH,"['Massively Multiplayer', 'RPG', 'Free To Play']",Free To Play,0%,0,"['MMORPG', 'Free to Play', 'Open World', 'Massively Multiplayer', 'Sandbox', 'RPG', 'Multiplayer', 'Crafting', 'Survival', 'PvP', 'Loot', 'PvE', 'Economy', 'Medieval', 'Co-op', 'Fantasy', 'Strategy', 'Action', 'Singleplayer', 'Difficult']",Mostly Positive,"90,282",Mostly Positive,720
https://store.steampowered.com/app/1062090/Timberborn/?snr=1_7_7_230_150_2&l=english,Timberborn,2026-03-12,Mechanistry,"['Indie', 'Simulation', 'Strategy']",1200 руб.,0%,1,"['City Builder', 'Colony Sim', 'Voxel', 'Sandbox', 'Automation', 'Nature', 'Building', 'Management', 'Base Building', 'Survival', 'Physics', 'Science', 'Strategy', 'Farming Sim', '3D', 'Simulation', 'Post-apocalyptic', 'Stylized', 'Level Editor', 'Early Access']",Overwhelmingly Positive,"35,545",Overwhelmingly Positive,"2,063"
https://store.steampowered.com/app/2592160/Dispatch/?snr=1_7_7_230_150_2&l=english,Dispatch,2025-10-22,AdHoc Studio,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",1100 руб.,0%,2,"['Choices Matter', 'Story Rich', 'Sexual Content', 'Nudity', 'Superhero', 'Singleplayer', 'Romance', 'Comedy', 'Choose Your Own Adventure', 'Episodic', 'Cinematic', 'Funny', 'Strategy', 'Action', 'Point & Click', 'Comic Book', 'Indie', 'Visual Novel', 'Adventure', 'Atmospheric']",Overwhelmingly Positive,"160,861",Overwhelmingly Positive,"4,612"
https://store.steampowered.com/app/322170/Geometry_Dash/?snr=1_7_7_230_150_2&l=english,Geometry Dash,2014-12-22,RobTop Games,"['Action', 'Indie']",200 руб.,0%,0,"['Difficult', 'Music', 'Level Editor', 'Great Soundtrack', '2D', 'Rhythm', 'Precision Platformer', 'Singleplayer', 'Platformer', 'Colorful', 'Character Customization', 'Indie', 'Side Scroller', 'Arcade', 'Psychological Horror', 'Family Friendly', 'Action', 'Funny', 'Casual', 'Strategy']",Very Positive,"528,074",Very Positive,"20,137"
https://store.steampowered.com/app/1229490/ULTRAKILL/?snr=1_7_7_230_150_2&l=english,ULTRAKILL,2020-09-03,"Arsi ""Hakita"" Patala","['Action', 'Indie', 'Early Access']",765 руб.,0%,0,"['Fast-Paced', 'FPS', 'Boomer Shooter', 'Blood', 'Character Action Game', 'Arena Shooter', 'Spectacle fighter', 'Great Soundtrack', 'Singleplayer', 'Dating Sim', 'Retro', 'Shooter', 'Difficult', 'First-Person', 'Action', 'Robots', 'Colorful', 'Score Attack', 'Early Access', 'Old School']",Overwhelmingly Positive,"193,759",Overwhelmingly Positive,"6,882"
https://store.steampowered.com/app/1158310/Crusader_Kings_III/?snr=1_7_7_230_150_2&l=english,Crusader Kings III,2020-09-01,Paradox Development Studio,"['RPG', 'Simulation', 'Strategy']",3049 руб.,0%,28,"['Strategy', 'Medieval', 'Grand Strategy', 'Simulation', 'RPG', 'Historical', 'Management', 'Character Customization', 'Life Sim', 'Sandbox', 'Choices Matter', 'RTS', 'War', 'Singleplayer', 'Economy', 'Political', 'Moddable', 'Multiplayer', '4X', 'Real-Time with Pause']",Very Positive,"90,369",Very Positive,"1,090"
https://store.steampowered.com/app/1203220/NARAKA_BLADEPOINT/?snr=1_7_7_230_150_2&l=english,NARAKA: BLADEPOINT,2021-08-11,24 Entertainment,"['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",Free To Play,0%,4,"['Battle Royale', 'Multiplayer', 'Martial Arts', 'Mature', 'PvP', 'Action', 'Female Protagonist', 'Character Customization', 'Massively Multiplayer', 'Fighting', 'Survival', 'Third Person', 'Swordplay', 'Hack and Slash', 'Anime', 'Free to Play', 'Parkour', 'Adventure', 'Violent', 'Gore']",Mostly Positive,"298,525",Mixed,985
